id,ball,over,runs,shortText,text,preText,postText,isWide,isNoball,isRetiredHurt,isBoundary,currentBatsmen,currentBowlers,currentInning,ballTimestamp,matchOver,matchWicket
115030,3,16,1,"Chawla to Pollard, 1 run","googly at a length on off stump, hard-handed jab into the leg side",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '230559', 'name': 'Kieron Pollard', 'runs': 9, 'balls': 5}, {'id': '471342', 'name': 'Krunal Pandya', 'runs': 2, 'balls': 1}]","[{'id': '32966', 'name': 'Piyush Chawla', 'overs': 3.3, 'maidens': 0, 'runs': 18, 'wickets': 1}, {'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 4, 'maidens': 0, 'runs': 42, 'wickets': 2}]","{'id': '226052', 'balls': 93, 'runs': 133, 'wickets': 5, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
115020,2,16,6,"Chawla to Pollard, SIX runs","yeah, don't bother. Googly, tossed right up. There's gap between bat and pad, but it doesn't matter when you have Pollard's reach. Lofts it easily to clear the straight boundary",,,FALSE,FALSE,FALSE,TRUE,"[{'id': '230559', 'name': 'Kieron Pollard', 'runs': 8, 'balls': 4}, {'id': '471342', 'name': 'Krunal Pandya', 'runs': 2, 'balls': 1}]","[{'id': '32966', 'name': 'Piyush Chawla', 'overs': 3.2, 'maidens': 0, 'runs': 17, 'wickets': 1}, {'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 4, 'maidens': 0, 'runs': 42, 'wickets': 2}]","{'id': '226052', 'balls': 92, 'runs': 132, 'wickets': 5, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
115010,1,16,0,"Chawla to Pollard, no run","googly outside off, watchfully defended on the front foot","<p>Gaurab khatiwad: ""Just by seeing these 2 catches faf shall play all matches for csk this year.""</p>",,FALSE,FALSE,FALSE,FALSE,"[{'id': '230559', 'name': 'Kieron Pollard', 'runs': 2, 'balls': 3}, {'id': '471342', 'name': 'Krunal Pandya', 'runs': 2, 'balls': 1}]","[{'id': '32966', 'name': 'Piyush Chawla', 'overs': 3.1, 'maidens': 0, 'runs': 11, 'wickets': 1}, {'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 4, 'maidens': 0, 'runs': 42, 'wickets': 2}]","{'id': '226052', 'balls': 91, 'runs': 126, 'wickets': 5, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
114060,6,15,2,"Jadeja to KH Pandya, 2 runs","length at leg stump, clipped through midwicket with the turn",,"<p>Aumkar: ""Not long ago those catching skills were considered outrageous... thanks to T20 that sort of catching is greeted by commentator as simply ""Taken at long on""...""</p>",FALSE,FALSE,FALSE,FALSE,"[{'id': '471342', 'name': 'Krunal Pandya', 'runs': 2, 'balls': 1}, {'id': '230559', 'name': 'Kieron Pollard', 'runs': 2, 'balls': 2}]","[{'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 4, 'maidens': 0, 'runs': 42, 'wickets': 2}, {'id': '32966', 'name': 'Piyush Chawla', 'overs': 3, 'maidens': 0, 'runs': 11, 'wickets': 1}]","{'id': '226052', 'balls': 90, 'runs': 126, 'wickets': 5, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,"{'maiden': False, 'runs': 5, 'wickets': 2, 'totalRuns': 126, 'totalWicket': 5, 'runRate': 8.4, 'requiredRunRate': 0, 'batsmen': [{'id': '471342', 'name': 'Krunal Pandya', 'runs': 2, 'balls': 1}, {'id': '230559', 'name': 'Kieron Pollard', 'runs': 2, 'balls': 2}], 'bowlers': [{'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 4, 'maidens': 0, 'runs': 42, 'wickets': 2}, {'id': '32966', 'name': 'Piyush Chawla', 'overs': 3, 'maidens': 0, 'runs': 11, 'wickets': 1}], 'teamShortName': 'MI', 'remainingOvers': 5, 'remainingBalls': 30, 'remainingRuns': 0}",
114050,5,15,0,"Jadeja to HH Pandya, OUT","<b>Faf you stunner!</b> Wow! What a fielder. This is flat and full, right in Pandya's arc. Which means he's absolutely smoked this, flat and to Faf's right at long-off. He takes strides across, jumps perfectly as it's in danger of whistling past him. Then the magic - the gentlest of landings after all the effort of sprinting and jumping. That landing gives him balance. and he hangs on, and is already in control as he comes down. Lobs it up as a formality anyway, but he had that down. Pure artistry from Faf, and he has changed the course of this game as of now.",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '625371', 'name': 'Hardik Pandya', 'runs': 14, 'balls': 10}, {'id': '230559', 'name': 'Kieron Pollard', 'runs': 2, 'balls': 2}]","[{'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 3.5, 'maidens': 0, 'runs': 40, 'wickets': 2}, {'id': '32966', 'name': 'Piyush Chawla', 'overs': 3, 'maidens': 0, 'runs': 11, 'wickets': 1}]","{'id': '226052', 'balls': 89, 'runs': 124, 'wickets': 5, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,"{'id': '625371', 'batsmanName': 'Hardik Pandya', 'bowlerName': 'Ravindra Jadeja', 'batsmanRuns': 14, 'batsmanBalls': 10, 'text': 'HH Pandya c du Plessis b Jadeja 14 (10b 0x4 2x6) SR: 140.00'}"
114040,4,15,1,"Jadeja to Pollard, 1 run","length on leg stump, nudged through midwicket off the back foot",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '230559', 'name': 'Kieron Pollard', 'runs': 2, 'balls': 2}, {'id': '625371', 'name': 'Hardik Pandya', 'runs': 14, 'balls': 9}]","[{'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 3.4, 'maidens': 0, 'runs': 40, 'wickets': 1}, {'id': '32966', 'name': 'Piyush Chawla', 'overs': 3, 'maidens': 0, 'runs': 11, 'wickets': 1}]","{'id': '226052', 'balls': 88, 'runs': 124, 'wickets': 4, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
114030,3,15,1,"Jadeja to HH Pandya, 1 run","length outside off, mistimed punch back down the pitch. Jadeja parries it to long-off","<p>Abhilash : ""Saurabh Tiwary's innings was a huge surprise. He paced his innings perfectly, showed the power to clear UAE's big boundaries, and played both spinners & pacers equally well. Bold call by the MI team management, which worked reasonably. Hope they give him some more opportunities. ""</p>",,FALSE,FALSE,FALSE,FALSE,"[{'id': '625371', 'name': 'Hardik Pandya', 'runs': 14, 'balls': 9}, {'id': '230559', 'name': 'Kieron Pollard', 'runs': 1, 'balls': 1}]","[{'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 3.3, 'maidens': 0, 'runs': 39, 'wickets': 1}, {'id': '32966', 'name': 'Piyush Chawla', 'overs': 3, 'maidens': 0, 'runs': 11, 'wickets': 1}]","{'id': '226052', 'balls': 87, 'runs': 123, 'wickets': 4, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
114020,2,15,1,"Jadeja to Pollard, 1 run",length and sliding onto the pads. Anxiously jabbed through square leg on the front foot,<p>Pollard is in. Struck at more than 200 in the CPL not long ago.</p>,,FALSE,FALSE,FALSE,FALSE,"[{'id': '230559', 'name': 'Kieron Pollard', 'runs': 1, 'balls': 1}, {'id': '625371', 'name': 'Hardik Pandya', 'runs': 13, 'balls': 8}]","[{'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 3.2, 'maidens': 0, 'runs': 38, 'wickets': 1}, {'id': '32966', 'name': 'Piyush Chawla', 'overs': 3, 'maidens': 0, 'runs': 11, 'wickets': 1}]","{'id': '226052', 'balls': 86, 'runs': 122, 'wickets': 4, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
114010,1,15,0,"Jadeja to Tiwary, OUT","<b>taken at long-on.</b> Faf with the lob back in to take it on the second attempt. You'd pick him to be the man in that situation, wouldn't you? Certainly among the best in the world at this skill. Slog sweep for a length ball outside off, decently connected. Faf leaps up, lands inside safely, lobs it up, takes a quick step out and back into play and hangs on. Impressive knock from Tiwary though, he's set it up nicely",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 42, 'balls': 31}, {'id': '625371', 'name': 'Hardik Pandya', 'runs': 13, 'balls': 8}]","[{'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 3.1, 'maidens': 0, 'runs': 37, 'wickets': 1}, {'id': '32966', 'name': 'Piyush Chawla', 'overs': 3, 'maidens': 0, 'runs': 11, 'wickets': 1}]","{'id': '226052', 'balls': 85, 'runs': 121, 'wickets': 4, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,"{'id': '35390', 'batsmanName': 'Saurabh Tiwary', 'bowlerName': 'Ravindra Jadeja', 'batsmanRuns': 42, 'batsmanBalls': 31, 'text': 'SS Tiwary c du Plessis b Jadeja 42 (31b 3x4 1x6) SR: 135.48'}"
113060,6,14,0,"Chawla to HH Pandya, no run","length outside off, punched back to the bowler",,"<p>James : ""12.6: the ball wasn't that scary. I think you mean ""cramps himself""!"" --- Indeed!</p>",FALSE,FALSE,FALSE,FALSE,"[{'id': '625371', 'name': 'Hardik Pandya', 'runs': 13, 'balls': 8}, {'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 42, 'balls': 30}]","[{'id': '32966', 'name': 'Piyush Chawla', 'overs': 3, 'maidens': 0, 'runs': 11, 'wickets': 1}, {'id': '542023', 'name': 'Lungi Ngidi', 'overs': 2, 'maidens': 0, 'runs': 29, 'wickets': 0}]","{'id': '226052', 'balls': 84, 'runs': 121, 'wickets': 3, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,"{'maiden': False, 'runs': 5, 'wickets': 0, 'totalRuns': 121, 'totalWicket': 3, 'runRate': 8.64, 'requiredRunRate': 0, 'batsmen': [{'id': '625371', 'name': 'Hardik Pandya', 'runs': 13, 'balls': 8}, {'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 42, 'balls': 30}], 'bowlers': [{'id': '32966', 'name': 'Piyush Chawla', 'overs': 3, 'maidens': 0, 'runs': 11, 'wickets': 1}, {'id': '542023', 'name': 'Lungi Ngidi', 'overs': 2, 'maidens': 0, 'runs': 29, 'wickets': 0}], 'teamShortName': 'MI', 'remainingOvers': 6, 'remainingBalls': 36, 'remainingRuns': 0}",
113050,5,14,1,"Chawla to Tiwary, 1 run","short of a length outside off, punched to sweeper cover",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 42, 'balls': 30}, {'id': '625371', 'name': 'Hardik Pandya', 'runs': 13, 'balls': 7}]","[{'id': '32966', 'name': 'Piyush Chawla', 'overs': 2.5, 'maidens': 0, 'runs': 11, 'wickets': 1}, {'id': '542023', 'name': 'Lungi Ngidi', 'overs': 2, 'maidens': 0, 'runs': 29, 'wickets': 0}]","{'id': '226052', 'balls': 83, 'runs': 121, 'wickets': 3, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
113040,4,14,0,"Chawla to Tiwary, no run","googly, full outside off. Down for the sweep, struck on the back thigh. They've appealed for lbw and it is turned down. <b>They review.</b> Looked to miss off stump for me, with the turn...and ball tracker confirms that. CSK lose the review.",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 41, 'balls': 29}, {'id': '625371', 'name': 'Hardik Pandya', 'runs': 13, 'balls': 7}]","[{'id': '32966', 'name': 'Piyush Chawla', 'overs': 2.4, 'maidens': 0, 'runs': 10, 'wickets': 1}, {'id': '542023', 'name': 'Lungi Ngidi', 'overs': 2, 'maidens': 0, 'runs': 29, 'wickets': 0}]","{'id': '226052', 'balls': 82, 'runs': 120, 'wickets': 3, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
113030,3,14,2,"Chawla to Tiwary, 2 runs","full at leg stump, swept firmly to deep square's left. Vijay covers the ground and then fumbles. They come back for the second",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 41, 'balls': 28}, {'id': '625371', 'name': 'Hardik Pandya', 'runs': 13, 'balls': 7}]","[{'id': '32966', 'name': 'Piyush Chawla', 'overs': 2.3, 'maidens': 0, 'runs': 10, 'wickets': 1}, {'id': '542023', 'name': 'Lungi Ngidi', 'overs': 2, 'maidens': 0, 'runs': 29, 'wickets': 0}]","{'id': '226052', 'balls': 81, 'runs': 120, 'wickets': 3, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
113020,2,14,1,"Chawla to HH Pandya, 1 run","full outside off, throws his hands at it and gets an inside edge past his boot",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '625371', 'name': 'Hardik Pandya', 'runs': 13, 'balls': 7}, {'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 39, 'balls': 27}]","[{'id': '32966', 'name': 'Piyush Chawla', 'overs': 2.2, 'maidens': 0, 'runs': 8, 'wickets': 1}, {'id': '542023', 'name': 'Lungi Ngidi', 'overs': 2, 'maidens': 0, 'runs': 29, 'wickets': 0}]","{'id': '226052', 'balls': 80, 'runs': 118, 'wickets': 3, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
113010,1,14,1,"Chawla to Tiwary, 1 run","full on off stump, jumps down and jams it out to long-off",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 39, 'balls': 27}, {'id': '625371', 'name': 'Hardik Pandya', 'runs': 12, 'balls': 6}]","[{'id': '32966', 'name': 'Piyush Chawla', 'overs': 2.1, 'maidens': 0, 'runs': 7, 'wickets': 1}, {'id': '542023', 'name': 'Lungi Ngidi', 'overs': 2, 'maidens': 0, 'runs': 29, 'wickets': 0}]","{'id': '226052', 'balls': 79, 'runs': 117, 'wickets': 3, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
112060,6,13,0,"Ngidi to HH Pandya, no run","short of a length outside off, shuffles and cramps himself. Tapped to midwicket",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '625371', 'name': 'Hardik Pandya', 'runs': 12, 'balls': 6}, {'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 38, 'balls': 26}]","[{'id': '542023', 'name': 'Lungi Ngidi', 'overs': 2, 'maidens': 0, 'runs': 29, 'wickets': 0}, {'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 3, 'maidens': 0, 'runs': 37, 'wickets': 0}]","{'id': '226052', 'balls': 78, 'runs': 116, 'wickets': 3, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,"{'maiden': False, 'runs': 11, 'wickets': 0, 'totalRuns': 116, 'totalWicket': 3, 'runRate': 8.92, 'requiredRunRate': 0, 'batsmen': [{'id': '625371', 'name': 'Hardik Pandya', 'runs': 12, 'balls': 6}, {'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 38, 'balls': 26}], 'bowlers': [{'id': '542023', 'name': 'Lungi Ngidi', 'overs': 2, 'maidens': 0, 'runs': 29, 'wickets': 0}, {'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 3, 'maidens': 0, 'runs': 37, 'wickets': 0}], 'teamShortName': 'MI', 'remainingOvers': 7, 'remainingBalls': 42, 'remainingRuns': 0}",
112050,5,13,1,"Ngidi to Tiwary, 1 run","short of a length at leg stump, watchfully turned off his hips to deep square's left",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 38, 'balls': 26}, {'id': '625371', 'name': 'Hardik Pandya', 'runs': 12, 'balls': 5}]","[{'id': '542023', 'name': 'Lungi Ngidi', 'overs': 1.5, 'maidens': 0, 'runs': 29, 'wickets': 0}, {'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 3, 'maidens': 0, 'runs': 37, 'wickets': 0}]","{'id': '226052', 'balls': 77, 'runs': 116, 'wickets': 3, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
112040,4,13,4,"Ngidi to Tiwary, FOUR runs","drilled past the non-striker! Length outside off, steps down the track and imposes himself on an apprehensive bowler. Beats mid-off to is left",,,FALSE,FALSE,FALSE,TRUE,"[{'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 37, 'balls': 25}, {'id': '625371', 'name': 'Hardik Pandya', 'runs': 12, 'balls': 5}]","[{'id': '542023', 'name': 'Lungi Ngidi', 'overs': 1.4, 'maidens': 0, 'runs': 28, 'wickets': 0}, {'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 3, 'maidens': 0, 'runs': 37, 'wickets': 0}]","{'id': '226052', 'balls': 76, 'runs': 115, 'wickets': 3, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
112030,3,13,4,"Ngidi to Tiwary, FOUR runs","<b>oh sweet.</b> Short of a length at middle, sits up and he pulls flat off the front foot. One bounce and into the midwicket boundary",,,FALSE,FALSE,FALSE,TRUE,"[{'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 33, 'balls': 24}, {'id': '625371', 'name': 'Hardik Pandya', 'runs': 12, 'balls': 5}]","[{'id': '542023', 'name': 'Lungi Ngidi', 'overs': 1.3, 'maidens': 0, 'runs': 24, 'wickets': 0}, {'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 3, 'maidens': 0, 'runs': 37, 'wickets': 0}]","{'id': '226052', 'balls': 75, 'runs': 111, 'wickets': 3, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
112020,2,13,2,"Ngidi to Tiwary, 2 runs",just past mid-off. He was backing away and reaching out at this length ball going across him. Toe-ended to Curran's right,,,FALSE,FALSE,FALSE,FALSE,"[{'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 29, 'balls': 23}, {'id': '625371', 'name': 'Hardik Pandya', 'runs': 12, 'balls': 5}]","[{'id': '542023', 'name': 'Lungi Ngidi', 'overs': 1.2, 'maidens': 0, 'runs': 20, 'wickets': 0}, {'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 3, 'maidens': 0, 'runs': 37, 'wickets': 0}]","{'id': '226052', 'balls': 74, 'runs': 107, 'wickets': 3, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
112010,1,13,0,"Ngidi to Tiwary, no run","full outside off, clears the front leg and drills it to mid-off",<p>Lungi's back. Presumably to bump a few up at Hardik.</p>,,FALSE,FALSE,FALSE,FALSE,"[{'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 27, 'balls': 22}, {'id': '625371', 'name': 'Hardik Pandya', 'runs': 12, 'balls': 5}]","[{'id': '542023', 'name': 'Lungi Ngidi', 'overs': 1.1, 'maidens': 0, 'runs': 18, 'wickets': 0}, {'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 3, 'maidens': 0, 'runs': 37, 'wickets': 0}]","{'id': '226052', 'balls': 73, 'runs': 105, 'wickets': 3, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
111060,6,12,6,"Jadeja to HH Pandya, SIX runs","<b>this one is smoked!</b> No chance for the fielder now. Short of a length, sitting up at middle stump. Gets deep in the crease and carts it off the back foot. Brutal hit",,,FALSE,FALSE,FALSE,TRUE,"[{'id': '625371', 'name': 'Hardik Pandya', 'runs': 12, 'balls': 5}, {'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 27, 'balls': 21}]","[{'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 3, 'maidens': 0, 'runs': 37, 'wickets': 0}, {'id': '447261', 'name': 'Deepak Chahar', 'overs': 3, 'maidens': 0, 'runs': 26, 'wickets': 1}]","{'id': '226052', 'balls': 72, 'runs': 105, 'wickets': 3, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,"{'maiden': False, 'runs': 13, 'wickets': 0, 'totalRuns': 105, 'totalWicket': 3, 'runRate': 8.75, 'requiredRunRate': 0, 'batsmen': [{'id': '625371', 'name': 'Hardik Pandya', 'runs': 12, 'balls': 5}, {'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 27, 'balls': 21}], 'bowlers': [{'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 3, 'maidens': 0, 'runs': 37, 'wickets': 0}, {'id': '447261', 'name': 'Deepak Chahar', 'overs': 3, 'maidens': 0, 'runs': 26, 'wickets': 1}], 'teamShortName': 'MI', 'remainingOvers': 8, 'remainingBalls': 48, 'remainingRuns': 0}",
111050,5,12,6,"Jadeja to HH Pandya, SIX runs","<b>completely misjudged at deep midwicket!</b> A mistimed slog sweep. The fielder runs in, and then back, and it would have only just cleared him by the looks of it - if he was on the line, that is",,,FALSE,FALSE,FALSE,TRUE,"[{'id': '625371', 'name': 'Hardik Pandya', 'runs': 6, 'balls': 4}, {'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 27, 'balls': 21}]","[{'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 2.5, 'maidens': 0, 'runs': 31, 'wickets': 0}, {'id': '447261', 'name': 'Deepak Chahar', 'overs': 3, 'maidens': 0, 'runs': 26, 'wickets': 1}]","{'id': '226052', 'balls': 71, 'runs': 99, 'wickets': 3, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
111040,4,12,0,"Jadeja to HH Pandya, no run","length and in at leg, clipped straight to midwicket",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '625371', 'name': 'Hardik Pandya', 'runs': 0, 'balls': 3}, {'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 27, 'balls': 21}]","[{'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 2.4, 'maidens': 0, 'runs': 25, 'wickets': 0}, {'id': '447261', 'name': 'Deepak Chahar', 'overs': 3, 'maidens': 0, 'runs': 26, 'wickets': 1}]","{'id': '226052', 'balls': 70, 'runs': 93, 'wickets': 3, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
111030,3,12,0,"Jadeja to HH Pandya, no run","length and slid into middle, punched to midwicket off the back foot",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '625371', 'name': 'Hardik Pandya', 'runs': 0, 'balls': 2}, {'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 27, 'balls': 21}]","[{'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 2.3, 'maidens': 0, 'runs': 25, 'wickets': 0}, {'id': '447261', 'name': 'Deepak Chahar', 'overs': 3, 'maidens': 0, 'runs': 26, 'wickets': 1}]","{'id': '226052', 'balls': 69, 'runs': 93, 'wickets': 3, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
111020,2,12,0,"Jadeja to HH Pandya, no run","length on off stump, hurriedly punched back to the bowler",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '625371', 'name': 'Hardik Pandya', 'runs': 0, 'balls': 1}, {'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 27, 'balls': 21}]","[{'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 2.2, 'maidens': 0, 'runs': 25, 'wickets': 0}, {'id': '447261', 'name': 'Deepak Chahar', 'overs': 3, 'maidens': 0, 'runs': 26, 'wickets': 1}]","{'id': '226052', 'balls': 68, 'runs': 93, 'wickets': 3, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
111010,1,12,1,"Jadeja to Tiwary, 1 run","short and wide outside off, cut firmly to sweeper cover","<p>Forecaster reckons that at the rate Suryakumar Yadav was going, it was better for MI that he got out. Has revised the projected total from 178 to 180 after the fall of his wicket.</p>",,FALSE,FALSE,FALSE,FALSE,"[{'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 27, 'balls': 21}, {'id': '625371', 'name': 'Hardik Pandya', 'runs': 0, 'balls': 0}]","[{'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 2.1, 'maidens': 0, 'runs': 25, 'wickets': 0}, {'id': '447261', 'name': 'Deepak Chahar', 'overs': 3, 'maidens': 0, 'runs': 26, 'wickets': 1}]","{'id': '226052', 'balls': 67, 'runs': 93, 'wickets': 3, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
110070,6,11,0,"Chahar to Yadav, OUT","<b>taken at long-on!</b> Curran involved again. This looked a decent shot at first. Length ball at middle stump, full face offered as he lofted this. Nice sound and all. But it's taken well inside the line","<p>Only 17 dots in the first 10 overs, in spite of the three dots in the 10th over...pretty low, says stats man Shiva J</p>",<p>Out comes Hardik Pandya.<br></p>,FALSE,FALSE,FALSE,FALSE,"[{'id': '446507', 'name': 'Suryakumar Yadav', 'runs': 17, 'balls': 16}, {'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 26, 'balls': 20}]","[{'id': '447261', 'name': 'Deepak Chahar', 'overs': 3, 'maidens': 0, 'runs': 26, 'wickets': 1}, {'id': '32966', 'name': 'Piyush Chawla', 'overs': 2, 'maidens': 0, 'runs': 6, 'wickets': 1}]","{'id': '226052', 'balls': 66, 'runs': 92, 'wickets': 3, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,"{'maiden': False, 'runs': 6, 'wickets': 1, 'totalRuns': 92, 'totalWicket': 3, 'runRate': 8.36, 'requiredRunRate': 0, 'batsmen': [{'id': '446507', 'name': 'Suryakumar Yadav', 'runs': 17, 'balls': 16}, {'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 26, 'balls': 20}], 'bowlers': [{'id': '447261', 'name': 'Deepak Chahar', 'overs': 3, 'maidens': 0, 'runs': 26, 'wickets': 1}, {'id': '32966', 'name': 'Piyush Chawla', 'overs': 2, 'maidens': 0, 'runs': 6, 'wickets': 1}], 'teamShortName': 'MI', 'remainingOvers': 9, 'remainingBalls': 54, 'remainingRuns': 0}","{'id': '446507', 'batsmanName': 'Suryakumar Yadav', 'bowlerName': 'Deepak Chahar', 'batsmanRuns': 17, 'batsmanBalls': 16, 'text': 'SA Yadav c Curran b Chahar 17 (16b 2x4 0x6) SR: 106.25'}"
110060,6,11,1,"Chahar to Yadav, 1 wide",slower ball dropped very short and down leg side. Beaten on the pull,"<p>Ankush: ""Tiwari looks a lot bulky. I remember his u-19 picture, where he was a skinny guy. May be he will get a good run in this team"" --- To be fair, a lot of us wouldn't come out looking in shape compared to our U-19 days...</p>",,TRUE,FALSE,FALSE,FALSE,"[{'id': '446507', 'name': 'Suryakumar Yadav', 'runs': 17, 'balls': 15}, {'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 26, 'balls': 20}]","[{'id': '447261', 'name': 'Deepak Chahar', 'overs': 2.5, 'maidens': 0, 'runs': 26, 'wickets': 0}, {'id': '32966', 'name': 'Piyush Chawla', 'overs': 2, 'maidens': 0, 'runs': 6, 'wickets': 1}]","{'id': '226052', 'balls': 65, 'runs': 92, 'wickets': 2, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
110050,5,11,1,"Chahar to Tiwary, 1 run","short and just outside off, pulled to square leg's right","<p>Saurav P: ""They are certainly not picking Chawla. But the good thing is this pair has not played rash shots.""</p>",,FALSE,FALSE,FALSE,FALSE,"[{'id': '35390', 'name': 'Saurabh Tiwary', 'runs': 26, 'balls': 20}, {'id': '446507', 'name': 'Suryakumar Yadav', 'runs': 17, 'balls': 15}]","[{'id': '447261', 'name': 'Deepak Chahar', 'overs': 2.5, 'maidens': 0, 'runs': 25, 'wickets': 0}, {'id': '32966', 'name': 'Piyush Chawla', 'overs': 2, 'maidens': 0, 'runs': 6, 'wickets': 1}]","{'id': '226052', 'balls': 65, 'runs': 91, 'wickets': 2, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
